Id,target
0,0.004579499305261079
1,0.04354115365819782
2,0.01892386363278386
3,0.02983534247943222
4,0.09995372264109487
5,0.04728646911903184
6,0.0035886297439144334
7,0.03844298156211209
8,0.001955251342231091
9,0.15314150841639287
10,0.06528629448261311
11,0.05214718800074721
12,0.03661050887551831
13,0.23046337368919986
14,0.06782364212959117
15,0.05036181677967794
16,0.023272973115890237
17,0.025313730141002192
18,0.14090897905003089
19,0.040451488697329716
20,0.08619635924018557
21,0.09697120171524583
22,0.003911222339622758
23,0.02909574237073498
24,0.010237698529109801
25,0.04294332164333209
26,0.00860289366718146
27,0.03938466487078157
28,0.13370925158782382
29,0.03409791582277915
30,0.034312448903222784
31,0.07199740132488243
32,0.013879872187693433
33,0.1377111464096717
34,0.09334834404766225
35,0.15935866873426652
36,0.015885538361916054
37,0.012991104326373253
38,0.01164210190591069
39,0.11828553302364271
40,0.01276054482377666
41,0.02616866078986905
42,0.024599394389305116
43,0.013098675990417821
44,0.034168512453505225
45,0.03486495995376977
46,0.07118727155076075
47,0.03191658850068826
48,0.03698822333654807
49,0.018993726919396433
50,0.05431934615795562
51,0.020256396904662168
52,0.03378831169037071
53,0.02525297351408665
54,0.017989882744085122
55,0.20624521053282
56,0.03307308441235001
57,0.11147915548760871
58,0.04117066321716488
59,0.022368565268042942
60,0.00457028398920743
61,0.0457336806570035
62,0.05774083415415085
63,0.017545431895947858
64,0.004254737649860718
65,0.034228367736722
66,0.025761575738652957
67,0.007623737931466312
68,0.04342144587920988
69,0.014923331999621703
70,0.41662243417450184
71,0.013864476534113308
72,0.05222172463432086
73,0.12319429620135418
74,0.07788656352972591
75,0.02015301622207506
76,0.0055097053475425825
77,0.023373800617576438
78,0.045317552973564115
79,0.0462181074936474
80,0.13964565789352737
81,0.01197710997535061
82,0.025642665828253038
83,0.023538773674204143
84,0.03004251839201754
85,0.024010757378462422
86,0.03899217690494084
87,0.026733126547800693
88,0.06922949594702953
89,0.018252309243377108
90,0.050233508755028834
91,0.005928540942077462
92,0.12974056718558263
93,0.20318366602571325
94,0.02898805109827614
95,0.09808677324087528
96,0.03145884182636567
97,0.00891681646805333
98,0.07600582217778283
99,0.024386540552541386
100,0.05778651405355748
101,0.06761609589750005
102,0.013912317534796891
103,0.0263730017256109
104,0.22384552085990117
105,0.010564667784738378
106,0.006966024496466242
107,0.013327160719679758
108,0.025706053984020472
109,0.23008950943379222
110,0.4624189948396507
111,0.010478745468242776
112,0.02907105123974695
113,0.11788481769212286
114,0.009288261337417449
115,0.05199232695036556
116,0.07356573801658975
117,0.04162292116912987
118,0.01026914907013694
119,0.019322895977605687
120,0.10076745574059574
121,0.011113967491189636
122,0.01932209134892843
123,0.018601559278107697
124,0.17816747341285488
125,0.042780080650152076
126,0.042294629674643425
127,0.009875983718649062
128,0.012429358595218213
129,0.022782967694013532
130,0.012733735408286246
131,0.06975626596612634
132,0.07282510996048051
133,0.014753686258042489
134,0.024662886896866815
135,0.07504694843766277
136,0.006672115655567551
137,0.017412402760698845
138,0.016570658214476532
139,0.004515330677320227
140,0.00787453501818577
141,0.04961784094752184
142,0.03488138948096998
143,0.07916025992207033
144,0.12324231827555138
145,0.029256892409782707
146,0.17936896040978634
147,0.04715153354790875
148,0.01701062105767624
149,0.0557086664009409
150,0.08038627918136587
151,0.1298837755211053
152,0.0932596715213961
153,0.004186246259086617
154,0.018846980882994583
155,0.012406532006920736
156,0.058603252969115685
157,0.1263410937657484
158,0.024872522350000297
159,0.0789320566714701
160,0.00829145642711618
161,0.024708865830428445
162,0.14857419990644444
163,0.02119927719255114
164,0.23667874347816048
165,0.004666407418171133
166,0.1174825763222521
167,0.1342246333928496
168,0.08569743318405999
169,0.03355361972165213
170,0.04589092576815234
171,0.005109205441025403
172,0.017260083732169997
173,0.05764931043840246
174,0.014326311950470412
175,0.1397906077788703
176,0.031643382697840866
177,0.07831087396793099
178,0.016156288314551383
179,0.03159589995986891
180,0.0075371938867007295
181,0.01610569201912013
182,0.012208052950283934
183,0.10954729103297102
184,0.0075143199202407545
185,0.011398110939399964
186,0.03631439640129906
187,0.0502805739387728
188,0.0838157659091834
189,0.027378107827787136
190,0.026898043376442884
191,0.0820685835533982
192,0.057746199926954324
193,0.04347771364956812
194,0.028811637376698652
195,0.06922669040677493
196,0.04854363666288226
197,0.022454932687003843
198,0.1595241575715501
199,0.02748865794659281
200,0.030708888999110766
201,0.13923705106259815
202,0.015764401434153242
203,0.011285506477113462
204,0.23694858455710538
205,0.11352760736477253
206,0.49459439571830305
207,0.00852884843895497
208,0.055621245056780594
209,0.028294388511570668
210,0.03193362839471699
211,0.02663939495506196
212,0.022444759978580312
213,0.012981560046970911
214,0.0928891486172001
215,0.5006612672373995
216,0.055105434928995466
217,0.034923595728522557
218,0.0780603164608083
219,0.024445572870183938
220,0.025349024673594487
221,0.052626330020239635
222,0.10818556754300286
223,0.06063621098092704
224,0.03231782074944308
225,0.005443848668673409
226,0.030541295788153587
227,0.006763196139631906
228,0.0376345662129317
229,0.04413314857196653
230,0.028105109542018804
231,0.01062207885953348
232,0.06408200125854475
233,0.15063673860785576
234,0.010563793925178944
235,0.016596425998633334
236,0.05218656335780919
237,0.04111240738732723
238,0.05036920728282012
239,0.13605256912197933
240,0.03226679821728991
241,0.031084948844784605
242,0.1055901791797762
243,0.24896655909483917
244,0.020184346935092846
245,0.021670736825314136
246,0.02101145171192471
247,0.016073878331307648
248,0.02761132305921295
249,0.04622297735013406
250,0.05084133070601957
251,0.01471999139546601
252,0.02327985598214789
253,0.03407144308897667
254,0.023812721281084453
255,0.024220769471725145
256,0.10087765322186516
257,0.012468659488560825
258,0.04161401175446299
259,0.1589876344171773
260,0.03608731479037538
261,0.038666657740118425
262,0.05289828415637622
263,0.041213738781543476
264,0.06992342723677566
265,0.13564811101832047
266,0.07928903455638137
267,0.008855876467375713
268,0.034166224182554404
269,0.033367257421627
270,0.2893459494163356
271,0.020865996985348363
272,0.04400379351692349
273,0.01397473000557126
274,0.013380116749076658
275,0.04160149236419608
276,0.014381652573903479
277,0.006893826616468564
278,0.007481204318128417
279,0.11385034721912103
280,0.022563684910786554
281,0.001617189586143068
282,0.07023760224979594
283,0.01673301597662488
284,0.05524221789600205
285,0.02351321080683526
286,0.01370259496365256
287,0.15779438243689722
288,0.03250677333012843
289,0.01309244743922681
290,0.05084923382703483
291,0.12495727247675341
292,0.0156947851712122
293,0.06293090977368065
294,0.01653893696791021
295,0.0806685468385789
296,0.30233300203521
297,0.07544444193153002
298,0.07081483425492892
299,0.012794417101398997
300,0.08387883596071773
301,0.02418548552400941
302,0.007710776895435119
303,0.005514693884144812
304,0.027717158763463496
305,0.025887000737428677
306,0.18767211466867878
307,0.05219264082155972
308,0.01615569174273353
309,0.012236154679679619
310,0.22657652335843456
311,0.05006706694188223
312,0.009765435604821215
313,0.15159470434964512
314,0.06749014392127459
315,0.010881148235699417
316,0.011825006165652564
317,0.030467304691147924
318,0.025288301579301436
319,0.009903006845718997
320,0.021972206037051377
321,0.35423343828261905
322,0.07156590497399103
323,0.005007522472216719
324,0.046688651170250964
325,0.05435777445785903
326,0.38667177489432697
327,0.012970360840157971
328,0.008052536229421281
329,0.051397184060473916
330,0.01306261285006661
331,0.1279655710923927
332,0.02891564171353054
333,0.012025841161463758
334,0.04146283548287319
335,0.01596428569056679
336,0.04710860471704516
337,0.047129319169533536
338,0.006332075106471943
339,0.07357034570697084
340,0.01936672425272806
341,0.04411112484981815
342,0.011561486547609473
343,0.04327025455033747
344,0.08322835902713649
345,0.11514210293887304
346,0.02706430612660021
347,0.013081462613643171
348,0.013477964866168531
349,0.010241981907933724
350,0.006044817092036802
351,0.02084936017241901
352,0.018367645847260798
353,0.13207977849805125
354,0.03675045583883307
355,0.10677306815053059
356,0.18926894163137326
357,0.15681405412969832
358,0.03796505721453983
359,0.040751895321030907
360,0.024154158553071618
361,0.04554276110792553
362,0.03402630899773863
363,0.018083317803620078
364,0.027540825347238392
365,0.025859884306811586
366,0.06046912923744828
367,0.0180395876232431
368,0.01908582309648749
369,0.003272902047920173
370,0.19047402638020233
371,0.038867491252397184
372,0.019329665562772453
373,0.027579194787929015
374,0.1323850559304335
375,0.036097865602401864
376,0.06774925521267214
377,0.04201231474340995
378,0.02884755986689838
379,0.004333847084579515
380,0.012715487360785118
381,0.01299116641388545
382,0.07490049712387466
383,0.033586733251034256
384,0.0035509971564912156
385,0.12067989840898813
386,0.04065784855762454
387,0.02186980153637604
388,0.08014954898439469
389,0.025785131115435032
390,0.21187102248169604
391,0.0838459446543317
392,0.10032112682001727
393,0.02339346120879069
394,0.044783109027178
395,0.02664378748374277
396,0.049417597486474035
397,0.020749407627328905
398,0.018403087081346102
399,0.03700384675160512
400,0.005948759196382225
401,0.03080373282103506
402,0.07499844602745007
403,0.032924313660551166
404,0.006625684700151319
405,0.15527362463059244
406,0.02886846933860894
407,0.05693766818264808
408,0.013142821883211095
409,0.04467479335678594
410,0.010854211273503733
411,0.06750982161313009
412,0.04818066685104682
413,0.07436838352669214
414,0.03275445453627752
415,0.04143521980831313
416,0.0155978966489059
417,0.040803993517259475
418,0.016707864068872032
419,0.04161993723445853
420,0.042898893949147324
421,0.22159608996069682
422,0.010582256746196285
423,0.02407462008791781
424,0.01868800394811688
425,0.024174868206198435
426,0.05608287644889382
427,0.03244851356785507
428,0.054031915914398425
429,0.005363168402317431
430,0.01907245296862942
431,0.02995127053852123
432,0.09533300543917114
433,0.012493929689766205
434,0.006448799497067948
435,0.09214061859591258
436,0.03206786996647144
437,0.014429799334721884
438,0.005503585558857786
439,0.024177352086094398
440,0.03506533756730588
441,0.0038959796924691262
442,0.024178685478227976
443,0.06292724619591701
444,0.04850987852785458
445,0.0525622472020605
446,0.08985451423845164
447,0.047786374236022756
448,0.04318648052388284
449,0.04566789894124153
450,0.020793434364157773
451,0.054742505951163825
452,0.012399918567830927
453,0.15816361206830556
454,0.017296667435988032
455,0.03555059092576301
456,0.028996711871385767
457,0.1084384581120642
458,0.08752704297056071
459,0.010734491055911552
460,0.015332649894882875
461,0.041906923112890175
462,0.04429229399079403
463,0.009259491668065879
464,0.07821252049715788
465,0.08894678384820116
466,0.018338213081143345
467,0.08828277998818274
468,0.008130900915208865
469,0.034180688855393083
470,0.04785415106473164
471,0.005395994503063536
472,0.033550721924470735
473,0.11080308274761237
474,0.026726472624289923
475,0.01986486356703248
476,0.061220018461906715
477,0.017130414681378985
478,0.03510584816214473
479,0.16142031724577202
480,0.0414486390395896
481,0.024348648188656393
482,0.031044047956702875
483,0.07310448865120235
484,0.010094826306021104
485,0.03319750581263149
486,0.023692024655190436
487,0.03410930134128227
488,0.0294241813043519
489,0.14936718031541962
490,0.023866226018339147
491,0.05380507396915574
492,0.007498766544305062
493,0.026845337376273433
494,0.04306000761462458
495,0.042436009309353026
496,0.013107649601145877
497,0.06217264346749709
498,0.03426370454659689
499,0.11029024264277892
500,0.07216704568913722
501,0.03821773288189656
502,0.0689024679495513
503,0.056321091480883406
504,0.4367027276645138
505,0.0273852254203162
506,0.0175471117259205
507,0.010583422710031376
508,0.014135363048484001
509,0.032889863498734066
510,0.08253630640841102
511,0.05540202791354013
512,0.06277275373684572
513,0.06743852650061273
514,0.02556777853253564
515,0.06374020370133308
516,0.09129680641514437
517,0.15921851557986894
518,0.011675309240552944
519,0.00618384236519008
520,0.031571183310059606
521,0.0072980094553887626
522,0.010695726002403214
523,0.08132497977754233
524,0.010123232399285486
525,0.014324143026999935
526,0.23754248779082032
527,0.12374972259232736
528,0.0501028181336176
529,0.006288337175271416
530,0.01999542756563418
531,0.05568482296386676
532,0.0703727746343016
533,0.04227071606779128
534,0.0575828457962564
535,0.1543862042820614
536,0.33753670882152026
537,0.04938742343296883
538,0.019353049264914577
539,0.06253360947417008
540,0.058130836046208036
541,0.035604187937099255
542,0.020472955312813967
543,0.005553558410250267
544,0.11690184214957049
545,0.10098454835619805
546,0.031197542211977625
547,0.23518866302179242
548,0.09136825869877349
549,0.04718228906700214
550,0.01727458611968366
551,0.032404254584251835
552,0.14692628089173296
553,0.022952135960701635
554,0.018426483008745248
555,0.0198093317922078
556,0.024940249267970716
557,0.28878567731620547
558,0.06418557560784913
559,0.007429444039977245
560,0.12595186864562236
561,0.03674849295341292
562,0.03799481812786349
563,0.01621806564262054
564,0.024089780101162698
565,0.024993936038014586
566,0.03266169838659924
567,0.02013951789256428
568,0.026771486049479813
569,0.053871258650314814
570,0.16990658846809137
571,0.017111287199218003
572,0.0975436106160068
573,0.015864446258243146
574,0.004634401994793073
575,0.029034578087176834
576,0.07147382618900393
577,0.02136390386539092
578,0.01162931932035312
579,0.03120152771894497
580,0.014110188047823843
581,0.01643255214839384
582,0.011700308406232166
583,0.08159330016574404
584,0.104841760364285
585,0.19293515092903973
586,0.07140616131502428
587,0.021905936454057858
588,0.05863525994549955
589,0.02852142581680631
590,0.030877679244014217
591,0.008196019714069807
592,0.024670792435258857
593,0.1613606630263389
594,0.008281569424383347
595,0.019528960959264447
596,0.05710581502697598
597,0.06319451082468609
598,0.015137928890637087
599,0.11625062558222414
600,0.06431025741452466
601,0.019080634454862636
602,0.12268313089756341
603,0.012495187872671978
604,0.021356034004276943
605,0.03648497636241687
606,0.027647593123610748
607,0.21554062886412856
608,0.01901069501761451
609,0.0074961720779203045
610,0.0171976983191002
611,0.025081691640409447
612,0.0367196019390158
613,0.015797907451323263
614,0.015544487073992171
615,0.016784321891351463
616,0.02841289934608229
617,0.03572192654087601
618,0.030064342828638072
619,0.03578709309012603
620,0.053490690028102805
621,0.0630572222483625
622,0.06392711604787087
623,0.0338989675968199
624,0.054955580632667235
625,0.005944676792160832
626,0.21638894108934761
627,0.04049399309174212
628,0.01737912887588934
629,0.02140998365994928
630,0.01127600420725347
631,0.036505613547155924
632,0.04783777707430273
633,0.07078000695496597
634,0.03698781618182183
635,0.10265120230923128
636,0.10425673746789288
637,0.14512113607962554
638,0.13686813862860583
639,0.24113168059014384
640,0.08666529983627677
641,0.07030296199217922
642,0.04582730501679544
643,0.02853742636909773
644,0.009827986808302686
645,0.041241877547115204
