Id,target
0,0.0028246282890354705
1,0.12518027486498678
2,0.027880430686677504
3,0.0135005326158422
4,0.06861933122093296
5,0.03215604701593614
6,0.005619354817530942
7,0.029558457548495627
8,0.0
9,0.1137645246453764
10,0.10037321961446
11,0.014462428149002454
12,0.02128488967395479
13,0.0738683547990338
14,0.019302631460626236
15,0.07426372365792049
16,0.013394030299155549
17,0.01199909118224313
18,0.08854903357430942
19,0.0187299952248948
20,0.10247590806317523
21,0.03955390282858876
22,0.09319875708066472
23,0.020312751034214767
24,0.0030095431119744258
25,0.019684035011140376
26,0.005249253984242027
27,0.016407994049003175
28,0.05829284155863647
29,0.044356394495625034
30,0.014492067940085474
31,0.029960681450779757
32,0.014455784928482337
33,0.08449450411749483
34,0.03826698028819669
35,0.11566500452451256
36,0.011792231060092603
37,0.004933155452638927
38,0.004479229317335194
39,0.0601572252171684
40,0.017221979985879477
41,0.016428270136974742
42,0.016335601856184642
43,0.0039610816697189175
44,0.013351866017619611
45,0.018187081453936157
46,0.04600775389642584
47,0.01083284597644017
48,0.016179257217530774
49,0.008060000830429117
50,0.04069076436256765
51,0.010315534820793788
52,0.020966163075058417
53,0.01795139898063593
54,0.006920545826451354
55,0.10552796346807063
56,0.11385334879377085
57,0.09295336682129061
58,0.024163762957612515
59,0.007981847770171274
60,0.0031463488583149232
61,0.016346774500107693
62,0.039431979438904315
63,0.006532348100446391
64,0.0022513139883596793
65,0.019848851014843072
66,0.01435542099217008
67,0.004238683176812926
68,0.13050157682465888
69,0.009048362498345185
70,0.36380492994251834
71,0.009628318273839476
72,0.03349511862011289
73,0.0721930568239106
74,0.0337638638456415
75,0.025056012827278387
76,0.002737574948251795
77,0.01846338796369917
78,0.052615413394402524
79,0.051445318099692106
80,0.07221764195288563
81,0.006162575049046685
82,0.02422827033708221
83,0.013798678912740132
84,0.011753037252960952
85,0.01851253864985652
86,0.039444178828788964
87,0.011882862325344795
88,0.030524309889142908
89,0.006916685214136704
90,0.021055311599069683
91,0.00970202863406889
92,0.13079199930714108
93,0.8000598420928365
94,0.0419500328764634
95,0.06845426456192824
96,0.010478961913342091
97,0.003454866775074338
98,0.060311480438014195
99,0.009762099346546467
100,0.02548489327161143
101,0.15783512225597426
102,0.06488923777126292
103,0.015186886538116347
104,0.16511020164587803
105,0.010093114177088377
106,0.0048563626258601
107,0.006763359921055809
108,0.011550988138916477
109,0.31936455605632436
110,0.24292841466781964
111,0.004002094944308183
112,0.015334120846669073
113,0.10121892731458981
114,0.004961481608129992
115,0.02556062449040818
116,0.024585063562474283
117,0.028733536156082654
118,0.006032686502944807
119,0.012076199610927842
120,0.10526547226688532
121,0.010190655682674743
122,0.00801379222609563
123,0.030485799685166234
124,0.12382960255578994
125,0.01468759744759557
126,0.011727037929230476
127,0.004682824354298094
128,0.004873387087212222
129,0.015127530592912521
130,0.0054282324451065895
131,0.05156802959737381
132,0.05321256843674578
133,0.01179210365337541
134,0.021042656177503845
135,0.05852995945119286
136,0.0031406464078482374
137,0.0077961042334448475
138,0.008875603387656307
139,0.003986958279961372
140,0.004509329659364396
141,0.02865511835256858
142,0.03170282279652895
143,0.049591827155803216
144,0.06050829539551194
145,0.04910610897270775
146,0.0739143485566223
147,0.023771033459755835
148,0.009590516411067321
149,0.1938544196773232
150,0.03815137508918397
151,0.07964761321092702
152,0.02692623910551651
153,0.010750820182203752
154,0.009491522701104258
155,0.0047248979864427595
156,0.05678103404875028
157,0.06939059322490974
158,0.009357013518346767
159,0.02747495803757988
160,0.00674497518182146
161,0.012210200782379887
162,0.127052229456675
163,0.009660966247760422
164,0.22819953372696736
165,0.012335108425077158
166,0.18672201906288688
167,0.07163315909797693
168,0.056945471925525376
169,0.01269981384886872
170,0.07142321153372774
171,0.06173584424457925
172,0.022186605351442297
173,0.02638932220047138
174,0.00885990063640637
175,0.05391493989785269
176,0.01913932347424269
177,0.03190245888928925
178,0.007144862487033872
179,0.011340901023542379
180,0.004298535173350221
181,0.007575674046377447
182,0.008483063377214634
183,0.054418873085404024
184,0.003666801562736144
185,0.009296367212370675
186,0.020301968491258208
187,0.09292154587588701
188,0.09853535310428935
189,0.023763172038625904
190,0.015809498985865485
191,0.026176402426179274
192,0.03479403529034959
193,0.0248615620514513
194,0.010171973896786745
195,0.03370674792433567
196,0.01704893903047827
197,0.0167314344109373
198,0.08613983009165095
199,0.011709957420586965
200,0.08135975434974006
201,0.38148232441584756
202,0.05996285836703481
203,0.005826925791311646
204,0.33153286913138025
205,0.03527200763724474
206,0.48297318422966934
207,0.0036564991744978065
208,0.07731284358886266
209,0.00733140817864335
210,0.023023500771080216
211,0.013106904054253434
212,0.01022492861849265
213,0.007725562484269381
214,0.16459062934856167
215,0.47711052346991795
216,0.024163257760433716
217,0.018469633995525352
218,0.07330736986274981
219,0.019333851189853018
220,0.008218111274012764
221,0.03262006943170315
222,0.10112011351804458
223,0.024605018991687006
224,0.014691794204098623
225,0.0022546555242112577
226,0.012638740310578142
227,0.003943168547014717
228,0.06834196078799287
229,0.020741888817850673
230,0.01575054239121414
231,0.06292392998467658
232,0.03596038305648072
233,0.06957825328228509
234,0.004251386356574272
235,0.005956288182015325
236,0.020520782550585957
237,0.017730471453931508
238,0.030756106867869774
239,0.07722759330455015
240,0.01420558211253306
241,0.02084671729686986
242,0.0582154243938953
243,0.09297448886405117
244,0.008590436126224925
245,0.01156844659784334
246,0.009190754013738561
247,0.009746838432509359
248,0.015131694185201125
249,0.031224222349363527
250,0.03126518601353405
251,0.0067442421617443
252,0.01931287716452917
253,0.012814848429182563
254,0.010674051861397096
255,0.021183721920596955
256,0.03675902637200695
257,0.004476952222268426
258,0.01582053635018298
259,0.17511966483989413
260,0.014472117139983311
261,0.03318000126143176
262,0.038020312250659424
263,0.04053132193614612
264,0.04988352063502735
265,0.08263429605880954
266,0.06119914285723419
267,0.062438111667410756
268,0.014025805230775281
269,0.01860579352308763
270,0.27067656929736267
271,0.011190762781828456
272,0.020946332980123713
273,0.01005705056750813
274,0.005970578180141956
275,0.02317399414022951
