Id,target
0,0.0031958783552788737
1,0.11955556007620127
2,0.02513882126388115
3,0.006876668575026645
4,0.04372863568321224
5,0.021209520890958133
6,0.006410578917132286
7,0.021112969444839716
8,0.0010204064037295918
9,0.07516869939729086
10,0.087186045352908
11,0.0012752902044426667
12,0.01300733742219926
13,0.010569722195873576
14,0.001692683834028907
15,0.06431346974177991
16,0.008708548219891985
17,0.006646141336031577
18,0.05243349351428155
19,0.009199374506587055
20,0.08319220879070939
21,0.014230090076893227
22,0.09786065171885486
23,0.014216396308202003
24,0.0017136991120266735
25,0.009458754763340863
26,0.004538926944637594
27,0.0070881179986661495
28,0.02293902947701467
29,0.03786769014875803
30,0.006587376462571214
31,0.011597497466328299
32,0.012599808858137268
33,0.04914226813066886
34,0.013957663366176421
35,0.07531426189616697
36,0.009221726536697335
37,0.0029091055909822743
38,0.0028340801880557464
39,0.029455014012724372
40,0.015822723917739583
41,0.011022747445607996
42,0.011390563227378282
43,0.0018611562519156865
44,0.005438159899326926
45,0.01028611957485278
46,0.028611181372320223
47,0.0034718861214345902
48,0.0075586407070325655
49,0.0044000992908924015
50,0.028048219914728473
51,0.006383885864070403
52,0.013509866938917241
53,0.012886001202070976
54,0.003506293621027165
55,0.05083441574259828
56,0.11081540825418357
57,0.06575184847399594
58,0.01466626324780733
59,0.0033190722676706024
60,0.0035348974110117983
61,0.005144097735203051
62,0.025719280357044363
63,0.0032321234715452455
64,0.0026927667194422684
65,0.01221164887853783
66,0.008976568824570545
67,0.0037725316531779236
68,0.12515329406468803
69,0.006638518974644527
70,0.25851242776544203
71,0.007558280344626993
72,0.021147839820846056
73,0.04058236015466177
74,0.013829054485189113
75,0.02182252596109258
76,0.0028294362249371152
77,0.013977624713186846
78,0.043178449689366
79,0.041688698267076586
80,0.035736590996887106
81,0.004494458972524555
82,0.019331739143822576
83,0.009052814999827082
84,0.004988687115021637
85,0.013840389884336477
86,0.03128375975030359
87,0.006104346629529833
88,0.013006264564603074
89,0.003424550186383238
90,0.008733410476864753
91,0.009985265213925862
92,0.09989662548854397
93,0.7777260136496053
94,0.03686545112638774
95,0.04410892230038318
96,0.0032375206637822143
97,0.00257032087703636
98,0.04213584138733523
99,0.004582396412106953
100,0.011127048281358382
101,0.14656033079207284
102,0.0653076259864644
103,0.009664637427333133
104,0.1079032586093903
105,0.009021242778700136
106,0.0046129415759931375
107,0.004722683457807674
108,0.006061572797412908
109,0.26729437720431826
110,0.11860082433055331
111,0.0026798232674712214
112,0.009019611057700883
113,0.07249492806062405
114,0.004035175756102423
115,0.01292194522757428
116,0.005514029405589485
117,0.019309067427840367
118,0.004864438193834294
119,0.008500707679555644
120,0.08179340748412275
121,0.008960546659872594
122,0.0042545649566252015
123,0.027957617814460663
124,0.07827907079668991
125,0.004284382159572032
126,0.0013334967616190174
127,0.0035698665576752763
128,0.003012970910134563
129,0.010665650409137702
130,0.0035028134268676432
131,0.03484700424189998
132,0.03565729340381836
133,0.009556749867778727
134,0.016291984193200663
135,0.040557576248425944
136,0.00290655631827811
137,0.0045925028298932965
138,0.005970140880801666
139,0.004429847787072699
140,0.003981170496905676
141,0.016859695925549027
142,0.02440908115132558
143,0.029996657767432638
144,0.02835421281056158
145,0.04426599580776654
146,0.02574753627229767
147,0.012484732777547511
148,0.006587151189717088
149,0.1877367771542969
150,0.017675063102653727
151,0.04639366578644417
152,0.002129592952936282
153,0.011597469917726574
154,0.005939903724714321
155,0.0028645164643100163
156,0.04359864513697168
